round,points_per_game,points_pg_ly,targets_pg_ly,wopr_pg_ly,pick,air_yards_pg_ly,total_games_ly,pass_attempt_difference,total_positional_investment,target_dropoff,epa_pg_ly,years_pro,targets_added_this_year,is_on_new_team,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,is_returning_coach,hc_years_with_team,catch_rate_ly,position,fp_dropoff,starter_epa_passing_ly,starter_epa_persnap_passing_ly,combine_cluster,qbr_ly_bin,points_2y,total_games_2y,points_3y,total_games_3y,targets_pg_2y,targets_pg_3y,wopr_pg_2y,wopr_pg_3y,player_id,season,pfr_player_name
6,3.021428571428572,2.3875,1.125,0.07754381828308375,208,14.625,8,0,0,225,-0.70949978073425,3,293,no,0.08127659574468085,0.03829787234042553,0.0026397895585730637,135,46,5983,423.32,0,1,0.2631578947368421,WR,444.4000000000001,109.8,0.13759398496240602,no_combine_cluster,8,6.406250000000001,17,4.0600000000000005,10,3.3125,2.6,0.24261131176976222,0.24261131176976222,00-0035298,2022,Scott Miller
7,0.6599999999999999,0,0,0,224,0,0,0,0.91,168.20703125,0,0,173.8515625,no,0,0,0,0,23.375,4084.25,256.87,1,2,0,TE,274.798359375,27.4125,0.03987635239567233,7,2,0,0,0,0,0,0,0,0,00-0035539,2019,Isaac Nauta
7,0.18571428571428572,0.6599999999999999,0.6,0.023759185666175686,224,0.8,5.3125,0,0,142.2421875,0.10578574538230896,1,0,no,0.023404255319148935,0.02127659574468085,8.425243144033932e-4,43.5625,29.75,4448.6875,296.9475,1,3,0.15384615384615385,TE,320.7900000000001,47.28125,0.12606232294617564,7,7,0,0,0,0,0,0,0,0,00-0035539,2020,Isaac Nauta
7,3.233333333333334,0,0,0,228,0,0,0,0.29,142.2421875,0,0,247.23046875,no,0,0,0,0,14.875,3274.625,190.485,1,3,0,TE,194.75890624999982,-1.9125,-0.0039045553145336228,7,2,0,0,0,0,0,0,0,0,00-0035308,2019,Tommy Sweeney
7,1.4923076923076921,3.233333333333334,2.1666666666666665,0.14227617492330322,228,19.666666666666668,6.375,0,0,223.5234375,0.8667942328223338,2,92.5703125,no,0.08471615720524019,0.056768558951965066,0.0037277600416585994,137.0625,47.8125,5953.1875,429.3775,1,5,0.34782608695652173,TE,539.0301562500002,119.10624999999999,0.15377229080932783,7,8,0,0,0,0,0,0,0,0,00-0035308,2021,Tommy Sweeney
7,0.34,1.4923076923076921,0.9230769230769231,0.049091833690508284,228,5.3076923076923075,13,0,0,173,-0.2915542672585266,3,74,no,0.05286103542234332,0.0326975476839237,0.0017389477874022008,267,45,5087,383.48,1,6,0.4090909090909091,TE,298.5,80.9,0.09770531400966184,7,6,3.233333333333334,6.375,0,0,2.1666666666666665,0,0.14227617492330322,0.14227617492330322,00-0035308,2022,Tommy Sweeney
7,0.7000000000000001,0,0,0,236,0,0,0,0.64,115.1484375,0,0,27.09375,no,0,0,0,0,38.25,3911.0625,309.4425,1,10,0,WR,410.04132812500006,34,0.05604203152364273,no_combine_cluster,5,0,0,0,0,0,0,0,0,00-0035597,2019,John Ursua
7,2.1666666666666665,0,0,0,237,0,0,0,0.7,132.08203125,0,0,74.5078125,no,0,0,0,0,25.5,4274.4375,272.97749999999996,1,5,0,WR,272.6308593750001,22.84375,0.035833333333333335,1,1,0,0,0,0,0,0,0,0,00-0035313,2020,Terry Godwin
7,4.937500000000001,0,0,0,247,0,0,0,0.05,318.3515625,0,0,0,no,0,0,0,0,31.875,4566.625,310.16499999999996,1,6,0,WR,613.6960156250001,60.881249999999994,0.07980501392757659,6,4,0,0,0,0,0,0,0,0,00-0035006,2019,Olabisi Johnson
7,2.1812499999999995,4.937500000000001,2.8125,0.231157625946864,247,26.9375,17,0,0.85,-7.90234375,0.6899571420744905,1,39.51171875,no,0.12382445141065833,0.07053291536050156,0.005797056450078095,571.625,29.75,4401.9375,295.07750000000004,1,7,0.5636363636363636,WR,165.72343750000016,47.3875,0.0830540037243948,6,4,0,0,0,0,0,0,0,0,00-0035006,2020,Olabisi Johnson
1,9.9375,0,0,0,24,0,0,0,0,7.90234375,0,0,104.98828125,no,0,0,0,0,25.5,3897.25,257.89,1,8,0,WR,-10.656874999999971,42.818749999999994,0.057736389684813746,2,3,0,0,0,0,0,0,0,0,00-0034827,2018,D.J. Moore
1,15.366666666666665,9.9375,5.125,0,24,46.0625,17,0,0.05,225.78125,0,1,64.34765625,no,0.1908763505402161,0.09843937575030012,0,778.8125,29.75,4325.4375,292.01750000000004,1,9,0.5978260869565217,WR,439.73156249999994,0,0,2,no_history,0,0,0,0,0,0,0,0,00-0034827,2019,D.J. Moore
1,14.099999999999998,15.366666666666665,9,0.5944822644950066,24,99.73333333333333,15.9375,0,0,142.2421875,2.5139451979443708,2,185.140625,no,0.2282178217821782,0.13366336633663367,0.008828944522203069,966.875,18.0625,4392.375,247.94500000000002,0,1,0.6,WR,167.75546875000003,25.5,0.041666666666666664,2,4,9.9375,17,0,0,5.125,0,0,0,00-0034827,2020,D.J. Moore
1,13.97058823529412,14.099999999999998,7.866666666666666,0.6542616646680715,24,104.06666666666666,15.9375,0,0.53,132.08203125,1.7656710361753554,3,69.9921875,no,0.22596153846153844,0.12606837606837606,0.010484962574808836,888.25,17,4387.0625,243.4825,1,2,0.515625,WR,234.13515625000008,9.243749999999999,0.01912087912087912,2,1,15.366666666666665,15.9375,9.9375,16,9,5.125,0.5944822644950066,0.5944822644950066,00-0034827,2021,D.J. Moore
1,11.711764705882354,13.97058823529412,9.588235294117647,0.7204748096111854,24,101.76470588235294,17,0,0,74,0.4963828219682908,4,100,no,0.21749084249084252,0.14926739926739926,0.011216182933507464,992,14,3573,198.92,1,3,0.5375722543352601,WR,-58.399999999999864,0,0,2,other,14.099999999999998,15.9375,15.366666666666665,15,7.866666666666666,9,0.6542616646680715,0.6542616646680715,00-0034827,2022,D.J. Moore
1,2.941666666666667,0,0,0,25,0,0,0,0.33,121.921875,0,0,194.171875,no,0,0,0,0,21.25,3437.1875,222.4875,1,11,0,TE,141.51968749999992,48.875,0.07371794871794872,10,2,0,0,0,0,0,0,0,0,00-0034830,2018,Hayden Hurst
1,4.806250000000001,2.941666666666667,1.9166666666666667,0.14125594551205375,25,13.75,12.75,0,0,310.44921875,0.3233812695010177,1,72.25,no,0.09413333333333335,0.06133333333333333,0.00452019025638572,292.1875,21.25,4145.875,250.835,1,12,0.3939393939393939,TE,452.93976562499995,7.012499999999999,0.01952662721893491,10,1,0,0,0,0,0,0,0,0,00-0034830,2019,Hayden Hurst
1,9.318750000000001,4.806250000000001,2.4375,0.20411298302417685,25,20.625,17,244,0,202.07421875,1.5118221886375212,2,62.08984375,yes,0.13806104129263919,0.07001795332136446,0.0058632095662241104,485.5625,30.8125,5364.5625,337.83250000000004,1,6,0.6122448979591837,TE,426.27500000000015,48.2375,0.0606951871657754,10,4,2.941666666666667,12.75,0,0,1.9166666666666667,0,0.14125594551205375,0.14125594551205375,00-0034830,2020,Hayden Hurst
1,4.93076923076923,9.318750000000001,5.5,0.3058502682762097,25,37.125,17,0,0.95,230.296875,0.9747516268170031,3,46.28515625,no,0.16828442437923252,0.09932279909706546,0.005523255409051191,835.125,28.6875,4908.75,311.1,0,1,0.5714285714285714,TE,421.2626562500001,85.63749999999999,0.11025991792065663,10,4,4.806250000000001,17,2.941666666666667,12,2.4375,1.9166666666666667,0.20411298302417685,0.20411298302417685,00-0034830,2021,Hayden Hurst
1,8.107692307692309,4.93076923076923,2.3846153846153846,0.1466266490642871,25,15.76923076923077,13,-18,0,89,0.20363916934089352,4,31,yes,0.1256862745098039,0.060784313725490195,0.003737542034972024,410,42,5917,404.68,1,4,0.6341463414634146,TE,251.24000000000024,68.1,0.10607476635514018,10,4,9.318750000000001,17,4.806250000000001,16,5.5,2.4375,0.3058502682762097,0.3058502682762097,00-0034830,2022,Hayden Hurst
1,12.924999999999997,0,0,0,26,0,0,0,0.08,132.08203125,0,0,2.2578125,no,0,0,0,0,24.4375,4859.875,292.14500000000004,1,4,0,WR,280.4203125000001,75.225,0.11568627450980391,4,6,0,0,0,0,0,0,0,0,00-0034837,2018,Calvin Ridley
1,15.153846153846153,12.924999999999997,5.75,0.3624499041693004,26,58.5,17,0,0.07,342.05859375,2.218783739656864,1,23.70703125,no,0.27795698924731177,0.12365591397849462,0.007794621595038718,684.25,38.25,5258.3125,363.33250000000004,1,5,0.6274509803921569,WR,721.7323437499999,63.962500000000006,0.08337950138504155,4,6,0,0,0,0,0,0,0,0,00-0034837,2019,Calvin Ridley
1,18.76666666666667,15.153846153846153,7.153846153846154,0.4532487158079205,26,95.84615384615384,13.8125,0,0,202.07421875,3.5883164091970743,2,62.08984375,no,0.24261083743842365,0.1145320197044335,0.007256444957515968,756.5,30.8125,5364.5625,337.83250000000004,1,6,0.6116504854368932,WR,426.27500000000015,48.2375,0.0606951871657754,4,4,12.924999999999997,17,0,0,5.75,0,0.3624499041693004,0.3624499041693004,00-0034837,2020,Calvin Ridley
1,14.219999999999999,18.76666666666667,9.533333333333333,0.6650410725849019,26,136.8,15.9375,0,0.09,230.296875,3.33176640810021,3,46.28515625,no,0.3053145336225597,0.15509761388286333,0.010819540226435496,873.375,28.6875,4908.75,311.1,0,1,0.5882352941176471,WR,421.2626562500001,85.63749999999999,0.11025991792065663,4,4,15.153846153846153,13.8125,12.924999999999997,16,7.153846153846154,5.75,0.4532487158079205,0.4532487158079205,00-0034837,2021,Calvin Ridley
2,8.51875,0,0,0,40,0,0,0,0.23,115.1484375,0,0,1.12890625,no,0,0,0,0,20.1875,3897.25,236.64,1,2,0,WR,112.055234375,72.25,0.11785095320623917,6,8,0,0,0,0,0,0,0,0,00-0034348,2018,Courtland Sutton
2,13.901250000000001,8.51875,5.25,0.4500356945873247,40,73.625,17,0,0.09,217.87890625,0.9771303268701526,1,0,no,0.1483133841131665,0.09140369967355821,0.007835224280084,870.1875,20.1875,4175.625,247.77499999999998,0,1,0.44680851063829785,WR,328.8955468750001,0,0,6,other,0,0,0,0,0,0,0,0,00-0034348,2019,Courtland Sutton
2,9.600000000000001,13.901250000000001,7.75,0.7226089233036118,40,89.75,17,0,1.41,4.515625,3.1461553816107686,2,24.8359375,no,0.21531461761858667,0.12003872216844143,0.011192393778177918,991.3125,17,3613.5625,212.5425,1,2,0.5373134328358209,WR,4.696250000000198,0,0,6,no_history,8.51875,17,0,0,5.25,0,0.4500356945873247,0.4500356945873247,00-0034348,2020,Courtland Sutton
2,8.83764705882353,9.600000000000001,6,0.38176398026315783,40,106,1.0625,0,0.06,187.3984375,-4.61644256112127,3,116.27734375,no,0.07328244274809162,0.04580152671755725,0.0029142288569706707,32.9375,22.3125,3902.5625,245.3525,1,3,0.1875,WR,225.57804687500015,58.224999999999994,0.09028006589785831,6,4,13.901250000000001,17,8.51875,16,7.75,5.25,0.7226089233036118,0.7226089233036118,00-0034348,2021,Courtland Sutton
2,10.626666666666669,8.83764705882353,5.764705882352941,0.4870808764703298,40,88.76470588235294,17,0,0.12,69,1.182418727653013,4,41,no,0.14729411764705883,0.09607843137254903,0.008118014607838831,920,20,3856,234.24,0,1,0.5370370370370371,WR,55.08000000000004,45,0.09,6,5,9.600000000000001,1.0625,13.901250000000001,16,6,7.75,0.38176398026315783,0.38176398026315783,00-0034348,2022,Courtland Sutton
2,2.5125,0,0,0,42,0,0,0,0.2,243.84375,0,0,203.203125,no,0,0,0,0,25.5,4029,263.16,1,3,0,TE,359.85015625,26.987499999999997,0.053361344537815124,8,2,0,0,0,0,0,0,0,0,00-0034829,2018,Mike Gesicki
2,8.5,2.5125,2,0.16115279122064405,42,17.1875,17,0,0,137.7265625,-0.6035986876283284,1,39.51171875,no,0.0804,0.064,0.00515688931906061,425,27.625,3515.8125,251.13250000000002,0,1,0.5238095238095238,TE,294.6896875000001,15.3,0.02993762993762994,8,1,0,0,0,0,0,0,0,0,00-0034829,2019,Mike Gesicki
2,10.62,8.5,5.5625,0.32500323621031163,42,55.3125,17,0,0,200.9453125,0.05369809182301116,2,31.609375,no,0.16978776529338327,0.1111111111111111,0.006491949786972517,744.8125,23.375,4374.3125,268.4725,1,2,0.5151515151515151,TE,309.09453125000016,50.575,0.0767741935483871,8,7,2.5125,17,0,0,2,0,0.16115279122064405,0.16115279122064405,00-0034829,2020,Mike Gesicki
2,9.705882352941176,10.62,5.666666666666667,0.40885862717375354,42,62.666666666666664,15.9375,0,0.35,119.6640625,1.3614249782026107,3,95.95703125,no,0.2209431345353675,0.11789181692094314,0.008506074074349935,659.8125,25.5,4183.0625,269.3225,1,3,0.5578947368421052,TE,171.93242187500016,26.137500000000003,0.06795580110497237,8,1,8.5,17,2.5125,16,5.5625,2,0.32500323621031163,0.32500323621031163,00-0034829,2021,Mike Gesicki
2,5.776470588235293,9.705882352941176,6.588235294117647,0.43331534015898665,42,61.05882352941177,17,0,0,147,1.0530598557951807,4,240,no,0.17780172413793102,0.1206896551724138,0.007937888774464195,828,21,3936,241.44,0,1,0.5983606557377049,TE,143.19999999999982,46.8,0.09936305732484076,8,3,10.62,15.9375,8.5,16,5.666666666666667,5.5625,0.40885862717375354,0.40885862717375354,00-0034829,2022,Mike Gesicki
2,9.409090909090908,0,0,0,44,0,0,0,0.05,145.62890625,0,0,0,no,0,0,0,0,15.9375,4499.6875,243.7375,1,2,0,WR,201.35171875000006,0,0,2,other,0,0,0,0,0,0,0,0,00-0034860,2018,Dante Pettis
2,3.14,9.409090909090908,4.090909090909091,0.31394204239740503,44,45.54545454545455,11.6875,0,1.04,222.39453125,1.5944980333475058,1,27.09375,no,0.1875,0.08152173913043478,0.00625609142458597,480.25,27.625,4512.4375,290.9975,1,3,0.4909090909090909,WR,438.715546875,0,0,2,no_history,0,0,0,0,0,0,0,0,00-0034860,2019,Dante Pettis
2,2.9333333333333336,3.14,2.1818181818181817,0,44,17.181818181818183,11.6875,0,0.78,98.21484375,0,2,100.47265625,no,0.0836319612590799,0.05811138014527845,0,332.5625,31.875,4734.5,316.88,1,4,0.3235294117647059,WR,367.504140625,0,0,2,other,9.409090909090908,11.6875,0,0,4.090909090909091,0,0.31394204239740503,0.31394204239740503,00-0034860,2020,Dante Pettis
2,8.446666666666667,2.9333333333333336,1,0.0906672865444112,44,18.333333333333332,6.375,0,0.77,137.7265625,0.8040348931113405,3,129.82421875,no,0.08186046511627908,0.027906976744186046,0.002530249857053336,122.1875,12.75,3544.5,192.78,1,2,0.25,WR,111.55851562499991,45.368750000000006,0.07286689419795223,2,3,3.14,11.6875,9.409090909090908,11,2.1818181818181817,4.090909090909091,0,0,00-0034860,2021,Dante Pettis
2,3.835294117647059,8.446666666666667,5.333333333333333,0.27395601588460733,44,34.333333333333336,3,-51,0.4,82,-0.6547440278352518,4,168,yes,0.13923076923076924,0.08791208791208792,0.004515758503592429,82,16,3635,209.4,0,1,0.38461538461538464,WR,39.5,6.5,0.0163727959697733,2,1,2.9333333333333336,6.375,3.14,11,1,2.1818181818181817,0.0906672865444112,0.0906672865444112,00-0034860,2022,Dante Pettis
2,10.291666666666668,0,0,0,47,0,0,0,0,179.49609375,0,0,0,no,0,0,0,0,22.3125,4227.6875,258.3575,0,1,0,WR,248.81093750000008,0,0,4,other,0,0,0,0,0,0,0,0,00-0034775,2018,Christian Kirk
2,12.938461538461537,10.291666666666668,5.666666666666667,0.5048503666974904,47,54.5,12.75,0,0.81,174.98046875,0.8469918082167472,1,176.109375,no,0.19236760124610594,0.1059190031152648,0.00943645545228954,575.875,15.9375,3064.25,186.32000000000002,0,1,0.5512820512820513,WR,179.04453124999998,0,0,4,no_history,0,0,0,0,0,0,0,0,00-0034775,2019,Christian Kirk
2,10.457142857142857,12.938461538461537,8.307692307692308,0.5927107071239214,47,83,13.8125,0,0,121.921875,1.3514609607166757,2,193.04296875,no,0.1887766554433221,0.12121212121212122,0.008647855435029156,840.4375,21.25,4034.3125,246.3725,1,2,0.576271186440678,WR,204.67070312500002,39.631249999999994,0.05260930888575458,4,4,10.291666666666668,12.75,0,0,5.666666666666667,0,0.5048503666974904,0.5048503666974904,00-0034775,2020,Christian Kirk
2,12.21294117647059,10.457142857142857,5.642857142857143,0.4182944469891029,47,66.78571428571429,14.875,0,0.53,167.078125,0.8001986557659385,3,133.2109375,no,0.16617480136208854,0.08967082860385925,0.006647130826160546,829.8125,28.6875,4358.375,289.08500000000004,1,3,0.5393258426966292,WR,270.9375,68.53125,0.08453473132372215,4,5,12.938461538461537,13.8125,10.291666666666668,12,8.307692307692308,5.666666666666667,0.5927107071239214,0.5927107071239214,00-0034775,2021,Christian Kirk
2,14.34705882352941,12.21294117647059,6.0588235294117645,0.4691113766598038,47,69.94117647058823,17,13,0,148,3.0058463512665243,4,246,yes,0.2090835850956697,0.10372608257804633,0.008031111181487074,893,12,3674,194.96,0,1,0.6814159292035398,WR,98.10000000000002,32.3,0.04261213720316622,4,1,10.457142857142857,14.875,12.938461538461537,13,5.642857142857143,8.307692307692308,0.4182944469891029,0.4182944469891029,00-0034775,2022,Christian Kirk
2,5.65,0,0,0,49,0,0,0,0,200.9453125,0,0,215.62109375,no,0,0,0,0,47.8125,5247.6875,401.1575,1,3,0,TE,397.2169531250003,74.69375,0.12398589065255732,9,8,0,0,0,0,0,0,0,0,00-0034351,2018,Dallas Goedert
2,9.6466666666666665,5.65,2.75,0.17007523907783764,49,20.5,17,0,0,389.47265625,0.752576005697847,1,100.47265625,no,0.14510433386837882,0.07062600321027288,0.004367903411308832,555.6875,34,5302.9375,348.1175,1,4,0.6111111111111112,TE,724.3288281249999,42.287499999999994,0.08155737704918033,9,5,0,0,0,0,0,0,0,0,00-0034351,2019,Dallas Goedert
2,10.581818181818182,9.6466666666666665,5.8,0.31916697127248955,49,33.333333333333336,15.9375,0,0,168.20703125,0.5763734018213154,2,3.38671875,no,0.16632183908045975,0.1,0.005502878815042924,818.125,28.6875,4505,294.95000000000005,1,5,0.5979381443298969,TE,263.48671874999997,65.34375,0.0825503355704698,9,5,5.65,17,0,0,2.75,0,0.17007523907783764,0.17007523907783764,00-0034351,2020,Dallas Goedert
2,11.000000000000002,10.581818181818182,5.909090909090909,0.3717032618374807,49,50.54545454545455,11.6875,0,0,189.65625,1.3526884704320268,3,0,no,0.1653409090909091,0.09232954545454546,0.005807863466210636,641.75,23.375,3961,251.94,0,1,0.6133333333333333,TE,238.87656250000003,0,0,9,no_history,9.6466666666666665,15.9375,5.65,16,5.8,2.75,0.31916697127248955,0.31916697127248955,00-0034351,2021,Dallas Goedert
2,11.766666666666667,11.000000000000002,5.066666666666666,0.45427443843442894,49,42.86666666666667,15,0,0.08,-24,3.488695461276732,4,174,no,0.18728717366628833,0.08626560726447219,0.007734525058474953,781,21,3843,237.72,1,2,0.6511627906976745,TE,-40.91999999999996,36.4,0.058520900321543404,9,3,10.581818181818182,11.6875,9.6466666666666665,15,5.909090909090909,5.8,0.3717032618374807,0.3717032618374807,00-0034351,2022,Dallas Goedert
2,8.014666666666667,0,0,0,51,0,0,0,0.05,20.3203125,0,0,93.69921875,no,0,0,0,0,13.8125,3277.8125,186.3625,0,1,0,WR,-32.67054687499997,12.431249999999999,0.026712328767123285,4,1,0,0,0,0,0,0,0,0,00-0034353,2018,Anthony Miller
2,7.96875,8.014666666666667,3.6,0,51,40.266666666666666,15.9375,0,0.19,182.8828125,0,1,10.16015625,no,0.17784023668639054,0.07988165680473373,0,612,30.8125,4303.125,295.375,1,2,0.515625,WR,346.05492187499993,45.79375,0.07628318584070796,4,7,0,0,0,0,0,0,0,0,00-0034353,2019,Anthony Miller
2,6.793749999999999,7.96875,5.3125,0.3271830555584407,51,54.0625,17,0,0.11,91.44140625,1.267705801089127,2,161.43359375,no,0.16221374045801526,0.10814249363867684,0.00666021487141864,728.875,21.25,3796.3125,236.8525,1,3,0.5473684210526316,WR,130.3886718750001,18.80625,0.02748447204968944,4,1,8.014666666666667,15.9375,0,0,3.6,0,0,0,00-0034353,2020,Anthony Miller
2,4.833333333333333,6.793749999999999,4.75,0.28871254050614964,51,45.9375,17,-68,0.31,158.046875,0.2019013341155757,3,241.5859375,yes,0.15891812865497074,0.1111111111111111,0.006753509719442097,620.5,35.0625,5145.6875,346.07750000000004,0,1,0.5697674418604651,WR,421.19492187500003,0,0,4,other,7.96875,17,8.014666666666667,15,5.3125,3.6,0.3271830555584407,0.3271830555584407,00-0034353,2021,Anthony Miller
2,3.1214285714285714,0,0,0,60,0,0,0,0,189.65625,0,0,7.90234375,no,0,0,0,0,36.125,5315.6875,357.1275,1,12,0,WR,414.48921874999996,76.92500000000001,0.113302034428795,4,6,0,0,0,0,0,0,0,0,00-0034676,2018,James Washington
2,8.9,3.1214285714285714,2.7142857142857144,0.1887132639381733,60,45.714285714285715,14.875,0,0.42,399.6328125,0.21367673535494885,1,101.6015625,no,0.06980830670926517,0.06070287539936102,0.004220424433122087,558.875,37.1875,5497.375,368.64500000000004,1,13,0.3333333333333333,WR,718.2327343750001,0,0,4,other,0,0,0,0,0,0,0,0,00-0034676,2019,James Washington
2,6.200000000000001,8.9,5.333333333333333,0.4968999537971353,60,84.4,15.9375,0,0.53,82.41015625,0.9087084185368731,2,58.703125,no,0.1818801089918256,0.10899182561307902,0.010154631208388323,673.625,19.125,3414.875,213.095,1,14,0.4888888888888889,WR,80.49101562500002,94.88125,0.11719160104986877,4,7,3.1214285714285714,14.875,0,0,2.7142857142857144,0,0.1887132639381733,0.1887132639381733,00-0034676,2020,James Washington
2,4.386666666666667,6.200000000000001,3.5,0.25794973189628095,60,43.6875,17,0,0,311.578125,0.43225174009785405,3,0,no,0.16928327645051197,0.09556313993174062,0.00704299609273122,516.375,41.4375,4919.375,362.525,1,15,0.45454545454545453,WR,492.767578125,76.07499999999999,0.10576070901033972,4,3,8.9,15.9375,3.1214285714285714,14,5.333333333333333,2.7142857142857144,0.4968999537971353,0.4968999537971353,00-0034676,2021,James Washington
2,0,4.386666666666667,2.933333333333333,0.22357415968356925,60,34.266666666666666,15,-17,0.32,165,-0.48141881621248134,4,81,yes,0.11344827586206896,0.07586206896551724,0.005782090336644032,480,41,5233,373.32,1,3,0.4444444444444444,WR,367.82000000000005,90.2,0.12510402219140085,4,4,6.200000000000001,17,8.9,15,3.5,5.333333333333333,0.25794973189628095,0.25794973189628095,00-0034676,2022,James Washington
2,2.672727272727273,0,0,0,61,0,0,0,0,92.5703125,0,0,162.5625,no,0,0,0,0,25.5,4579.375,285.17499999999995,1,3,0,WR,159.3564062500002,47.91875,0.07091194968553459,3,4,0,0,0,0,0,0,0,0,00-0034777,2018,DJ Chark
2,15.053333333333335,2.672727272727273,2.909090909090909,0.2033355162378843,61,28.545454545454547,11.6875,0,0,202.07421875,-1.1417439380250003,1,102.73046875,no,0.0751918158567775,0.08184143222506395,0.005720436518201348,309.1875,15.9375,3645.4375,209.5675,1,4,0.3333333333333333,WR,229.52921874999998,0,0,3,other,0,0,0,0,0,0,0,0,00-0034777,2019,DJ Chark
2,11.815384615384612,15.053333333333335,7.866666666666666,0.5692912733019269,61,92.73333333333333,15.9375,0,0.7,132.08203125,2.304223009868706,2,74.5078125,no,0.2374342797055731,0.12407991587802314,0.008979357623058784,904.1875,25.5,4274.4375,272.97749999999996,1,5,0.5703125,WR,272.6308593750001,22.84375,0.035833333333333335,3,1,2.672727272727273,11.6875,0,0,2.909090909090909,0,0.2033355162378843,0.2033355162378843,00-0034777,2020,DJ Chark
2,8.6,11.815384615384612,7.153846153846154,0.5357569878888027,61,100,13.8125,0,0.07,196.4296875,0.8336056175137322,3,260.77734375,no,0.19152119700748124,0.11596009975062344,0.008684340202686328,745.875,26.5625,4202.1875,274.3375,0,1,0.5145631067961165,WR,270.48593750000003,0,0,3,no_history,15.053333333333335,15.9375,2.672727272727273,11,7.866666666666666,2.909090909090909,0.5692912733019269,0.5692912733019269,00-0034777,2021,DJ Chark
